epoch,BIoU,acc,loss,val_BIoU,val_acc,val_loss
94,0.510262668132782,0.9737299680709839,0.07201877236366272,0.6327264308929443,0.9683151245117188,0.08932185918092728
95,0.4953063130378723,0.9741113185882568,0.06862525641918182,0.6586114168167114,0.9699584245681763,0.09075883775949478
96,0.499277263879776,0.9734450578689575,0.0731215849518776,0.5944831371307373,0.9563725590705872,0.12246808409690857
97,0.5117670297622681,0.9743789434432983,0.07004799693822861,0.6708883047103882,0.9728354215621948,0.07519746571779251
98,0.5188331007957458,0.9744518399238586,0.06951002776622772,0.6308946013450623,0.968155026435852,0.09902065247297287
99,0.5086883902549744,0.9747345447540283,0.06907651573419571,0.6506945490837097,0.9696094393730164,0.09269136190414429
100,0.5160978436470032,0.9730249643325806,0.0740126371383667,0.6688718795776367,0.9725717902183533,0.08444788306951523
101,0.5505681037902832,0.9734649658203125,0.07219287008047104,0.647416889667511,0.9711419343948364,0.08283088356256485
102,0.5323297381401062,0.9751558899879456,0.06865500658750534,0.6420421004295349,0.9666670560836792,0.09591659903526306
103,0.4937759339809418,0.9751343131065369,0.06790992617607117,0.6352625489234924,0.9641361832618713,0.09449969232082367
104,0.5198976397514343,0.9747840762138367,0.06984519213438034,0.62823486328125,0.9655711650848389,0.0965011939406395
105,0.5213439464569092,0.9740182757377625,0.07124678045511246,0.6215629577636719,0.9633892178535461,0.11766211688518524
106,0.5362256765365601,0.9747450351715088,0.06872992217540741,0.6247856020927429,0.9657461643218994,0.09214454889297485
107,0.5293803811073303,0.9757713675498962,0.06592661887407303,0.636401355266571,0.9671676158905029,0.0996229499578476
108,0.5245901346206665,0.9724491834640503,0.07450300455093384,0.6367788910865784,0.9654508829116821,0.10896565020084381
109,0.4955047369003296,0.976080060005188,0.06419266760349274,0.6644850969314575,0.9695163369178772,0.09201657027006149
110,0.5024699568748474,0.9760764837265015,0.06580779701471329,0.6426864862442017,0.964046061038971,0.11722417920827866
111,0.5254731774330139,0.9736347794532776,0.07196700572967529,0.6235665082931519,0.9625362753868103,0.1157970055937767
112,0.5347323417663574,0.9744401574134827,0.07121476531028748,0.6403626203536987,0.9662764668464661,0.10796396434307098
113,0.5333349704742432,0.9746497273445129,0.0693698599934578,0.6667602062225342,0.9692640900611877,0.08390582352876663
114,0.5225967764854431,0.9751091003417969,0.06728031486272812,0.6183865666389465,0.9646435976028442,0.10052252560853958
115,0.5224531292915344,0.975191056728363,0.06744217127561569,0.6550542712211609,0.9691311120986938,0.08686959743499756
116,0.5284630060195923,0.9758796095848083,0.06544986367225647,0.6432100534439087,0.9692432284355164,0.09302765876054764
117,0.5214421153068542,0.9751758575439453,0.06668779999017715,0.6021742224693298,0.9605647921562195,0.121127188205719
118,0.5311670899391174,0.975444495677948,0.06598382443189621,0.6289944052696228,0.9665477871894836,0.10832002013921738
119,0.551417350769043,0.9757296442985535,0.06512437015771866,0.6514232754707336,0.9680636525154114,0.10456174612045288
120,0.5197375416755676,0.9762133359909058,0.06537977606058121,0.6822167634963989,0.9706136584281921,0.08571099489927292
121,0.5401164293289185,0.9750034213066101,0.06849954277276993,0.6421257853507996,0.9668287038803101,0.10452846437692642
122,0.5463669896125793,0.9750051498413086,0.06720835715532303,0.6415366530418396,0.9638347029685974,0.1343613862991333
123,0.5467976927757263,0.9743568301200867,0.0698351189494133,0.6130620837211609,0.9561169743537903,0.13214392960071564
124,0.5322767496109009,0.9742675423622131,0.06985785067081451,0.6564525365829468,0.9689797163009644,0.09212827682495117
125,0.5423222780227661,0.9741907119750977,0.06952084600925446,0.6558258533477783,0.9646709561347961,0.11850039660930634
126,0.5224884748458862,0.9751043319702148,0.06919311732053757,0.6440731287002563,0.9656859636306763,0.10982564836740494
127,0.5615122318267822,0.9768892526626587,0.06315575540065765,0.6341989040374756,0.9648343920707703,0.10633697360754013
128,0.5511677265167236,0.9763748645782471,0.06448593735694885,0.6589692831039429,0.966391921043396,0.09697839617729187
129,0.5289798974990845,0.9771581292152405,0.06161925196647644,0.6577514410018921,0.9650299549102783,0.11912041902542114
130,0.5289933085441589,0.97464519739151,0.06967424601316452,0.6335598230361938,0.9660767316818237,0.10040360689163208
131,0.5589513182640076,0.9751008152961731,0.0678260400891304,0.6781001687049866,0.9680114984512329,0.09780561178922653
132,0.5358071327209473,0.9756492376327515,0.06599698215723038,0.653930127620697,0.9647114276885986,0.1226874515414238
133,0.5441882610321045,0.9761269688606262,0.06477785855531693,0.6757281422615051,0.9640843272209167,0.12868386507034302
134,0.5266927480697632,0.9761033654212952,0.065126933157444,0.6793233752250671,0.9665388464927673,0.10597576946020126
135,0.5537528991699219,0.9758110642433167,0.06507664918899536,0.6383510828018188,0.9670469760894775,0.10062555223703384
136,0.5480700731277466,0.9761143326759338,0.06365925818681717,0.6597955822944641,0.9682692289352417,0.10101258754730225
137,0.5528181195259094,0.9752326011657715,0.06698400527238846,0.662046492099762,0.9660957455635071,0.11397478729486465
138,0.5551811456680298,0.9767589569091797,0.0634235367178917,0.6617964506149292,0.9698311686515808,0.09427934885025024
139,0.5245001316070557,0.9768575429916382,0.0625118687748909,0.6580849289894104,0.9655384421348572,0.10852222144603729
140,0.5434297919273376,0.9768441319465637,0.0643438845872879,0.6340540647506714,0.9682031869888306,0.09874405711889267
141,0.5347351431846619,0.9766736030578613,0.0625782161951065,0.6542748808860779,0.9622939825057983,0.13274838030338287
142,0.5247940421104431,0.9758723974227905,0.06636735796928406,0.6750237345695496,0.9717431664466858,0.09165603667497635
143,0.5327355861663818,0.9759803414344788,0.06546555459499359,0.6283960342407227,0.9649301767349243,0.11929046362638474
144,0.5448691844940186,0.9765520095825195,0.06273221224546432,0.6422274708747864,0.9685577154159546,0.10333529114723206
145,0.5389028787612915,0.9760886430740356,0.06364896148443222,0.6665645837783813,0.9715304374694824,0.0818355455994606
146,0.5490856766700745,0.9762491583824158,0.06488002091646194,0.6299663782119751,0.9623151421546936,0.1321593075990677
147,0.531778872013092,0.9758834838867188,0.06479214131832123,0.6368470788002014,0.9672173857688904,0.08849770575761795
148,0.5326935052871704,0.9763266444206238,0.06445340067148209,0.6652776002883911,0.9660332202911377,0.11219628155231476
149,0.5194973349571228,0.9759162068367004,0.06533722579479218,0.6623368859291077,0.9625737071037292,0.11742238700389862
150,0.545701801776886,0.9755766987800598,0.0656592845916748,0.6416640281677246,0.9682396650314331,0.09258849173784256
151,0.5439295172691345,0.9760894775390625,0.0641794353723526,0.627752423286438,0.9639090299606323,0.11977556347846985
152,0.5543826222419739,0.9767634868621826,0.06344813853502274,0.6524434685707092,0.967309296131134,0.106280118227005
153,0.531215488910675,0.9770833849906921,0.06247783079743385,0.62986159324646,0.9653862714767456,0.11206741631031036
154,0.5299387574195862,0.9754856824874878,0.06524199992418289,0.6566489934921265,0.969996988773346,0.09402398765087128
155,0.5703118443489075,0.9762043356895447,0.06505174934864044,0.643930971622467,0.9632076621055603,0.11834302544593811
156,0.5438957214355469,0.9765021800994873,0.06435474008321762,0.6553487181663513,0.9640476703643799,0.11028136312961578
157,0.5393428206443787,0.9753603339195251,0.06589896976947784,0.6470361351966858,0.9693849086761475,0.08129998296499252
158,0.5566679239273071,0.9757200479507446,0.06487802416086197,0.6271064281463623,0.9612007141113281,0.14491112530231476
159,0.5479708909988403,0.9763187170028687,0.0639185830950737,0.6455829739570618,0.9627917408943176,0.10863573104143143
160,0.532092809677124,0.9773572683334351,0.061021897941827774,0.6654126048088074,0.9690470099449158,0.09592612087726593
161,0.5405081510543823,0.9761553406715393,0.06399504840373993,0.6315709948539734,0.9634798765182495,0.12411783635616302
162,0.5345399975776672,0.9764496684074402,0.0637369304895401,0.6542016267776489,0.9697285294532776,0.07826846092939377
163,0.5583879947662354,0.976268470287323,0.06429968029260635,0.6351351141929626,0.9640032052993774,0.12126912921667099
164,0.5486609935760498,0.975483775138855,0.06635348498821259,0.6223043203353882,0.9643339514732361,0.1105332300066948
165,0.5143077373504639,0.9771385192871094,0.0629851222038269,0.6266825795173645,0.961614727973938,0.11891758441925049
166,0.5216425657272339,0.976882815361023,0.06254898011684418,0.6388055086135864,0.966018795967102,0.09628015011548996
167,0.5412055850028992,0.9765843152999878,0.06231684610247612,0.6115700602531433,0.9633625149726868,0.11816351115703583
168,0.5398850440979004,0.9764437079429626,0.06372929364442825,0.6278397440910339,0.9586270451545715,0.14840257167816162
169,0.5541076064109802,0.9754794239997864,0.06649374216794968,0.6417328715324402,0.9694916605949402,0.08421245962381363
170,0.5397303700447083,0.9762649536132812,0.06434325128793716,0.6512767672538757,0.9617343544960022,0.14061994850635529
171,0.5780495405197144,0.9754955768585205,0.06599059700965881,0.6471614241600037,0.9675278663635254,0.1046156957745552
172,0.5218390226364136,0.9776699542999268,0.06069901958107948,0.6326403617858887,0.9618512392044067,0.11470628529787064
173,0.534482479095459,0.9760284423828125,0.06346262246370316,0.6963707208633423,0.9705542922019958,0.08754603564739227
174,0.518481969833374,0.9756552577018738,0.06611146777868271,0.6301026940345764,0.969002366065979,0.08706336468458176
175,0.5658482909202576,0.9761155843734741,0.06386976689100266,0.6423901915550232,0.9659582376480103,0.10705941915512085
176,0.5642797350883484,0.9763041734695435,0.0643714964389801,0.6586028933525085,0.9659370183944702,0.10786842554807663
177,0.5513424277305603,0.9761596322059631,0.06416483968496323,0.6673271656036377,0.9691553711891174,0.08266395330429077
178,0.546263575553894,0.9766373634338379,0.0631762370467186,0.6780994534492493,0.9668399691581726,0.1010151132941246
179,0.5575335621833801,0.9765074849128723,0.06322374194860458,0.6394440531730652,0.9655152559280396,0.11592071503400803
180,0.5281766057014465,0.9760561585426331,0.06318164616823196,0.6367747187614441,0.9715398550033569,0.07834770530462265
181,0.5187508463859558,0.9779670238494873,0.06051919609308243,0.666568398475647,0.9681875109672546,0.08879370242357254
182,0.5575989484786987,0.9774314165115356,0.061962638050317764,0.6331955790519714,0.9600114822387695,0.15290601551532745
183,0.5654705762863159,0.9756792783737183,0.06428397446870804,0.6686729192733765,0.9697132706642151,0.0864197313785553
184,0.5631502270698547,0.9763798713684082,0.06296049058437347,0.6402868628501892,0.9640790820121765,0.12489861249923706
185,0.5408266186714172,0.9758378863334656,0.06622736901044846,0.657112181186676,0.9701339602470398,0.08238086104393005
186,0.5400015711784363,0.9768046140670776,0.06306362897157669,0.6171358227729797,0.9630110859870911,0.13694444298744202
187,0.5486655235290527,0.977449893951416,0.060934219509363174,0.6555315852165222,0.964665412902832,0.10977521538734436
188,0.5369328856468201,0.9777736663818359,0.06119275838136673,0.64048171043396,0.9648070335388184,0.10902898013591766
189,0.5441035628318787,0.975544810295105,0.06495250761508942,0.6327164173126221,0.9654580950737,0.10769223421812057
190,0.5296869874000549,0.9760285019874573,0.06361712515354156,0.6406249403953552,0.9673985838890076,0.10903214663267136
191,0.5572039484977722,0.9763287901878357,0.06362609565258026,0.6278063654899597,0.9657649397850037,0.12215671688318253
192,0.546464741230011,0.9755613803863525,0.0656403973698616,0.6726223826408386,0.967208981513977,0.09583763778209686
193,0.5598267316818237,0.9761433601379395,0.06322198361158371,0.6492039561271667,0.964389443397522,0.10449034720659256
194,0.5371796488761902,0.9763091206550598,0.06467296183109283,0.6356326937675476,0.9653130173683167,0.12248856574296951
195,0.5424874424934387,0.9766923189163208,0.06365255266427994,0.6657863855361938,0.9687080979347229,0.09623496979475021
196,0.5555697083473206,0.9772202968597412,0.062077414244413376,0.6381978392601013,0.9640452861785889,0.11850520223379135
197,0.5556692481040955,0.9751477241516113,0.0670861303806305,0.6355343461036682,0.9644766449928284,0.11425293982028961
198,0.5829272866249084,0.9760155081748962,0.06516855955123901,0.661977231502533,0.9674869179725647,0.09809757769107819
199,0.5355454683303833,0.9778137803077698,0.06077485531568527,0.6328467726707458,0.9622336030006409,0.13196304440498352
200,0.5591330528259277,0.976659893989563,0.06212007999420166,0.6211535930633545,0.9671611189842224,0.10873720049858093
201,0.5615478157997131,0.9763619899749756,0.06415946036577225,0.6547797918319702,0.9650009870529175,0.11659716814756393
202,0.5463249683380127,0.9753749370574951,0.06654669344425201,0.6390216946601868,0.9683098793029785,0.0938587337732315
203,0.536121129989624,0.9767743945121765,0.06363874673843384,0.6383644342422485,0.965518057346344,0.11784311383962631
204,0.5884146094322205,0.9748736619949341,0.06663109362125397,0.6574773192405701,0.9659286737442017,0.10300891101360321
205,0.538184404373169,0.9762329459190369,0.0629122331738472,0.6346794962882996,0.9653418064117432,0.1044941395521164
206,0.5433990955352783,0.9777058362960815,0.06175432726740837,0.6273130178451538,0.9641744494438171,0.11122438311576843
207,0.5484475493431091,0.9761926531791687,0.06425122916698456,0.662652313709259,0.9697699546813965,0.09515107423067093
208,0.5214657187461853,0.9771469831466675,0.06229349598288536,0.6035047769546509,0.9643812775611877,0.11577959358692169
209,0.5477209687232971,0.9764969348907471,0.06317412853240967,0.647255539894104,0.964783251285553,0.11215624958276749
210,0.5659615993499756,0.9773438572883606,0.06175079941749573,0.6707836985588074,0.968612790107727,0.09824811667203903
211,0.5152515172958374,0.9763060808181763,0.06390980631113052,0.6485173106193542,0.9663258194923401,0.10350260138511658
212,0.5457987189292908,0.9776363968849182,0.05967116355895996,0.6405482292175293,0.9662593007087708,0.1126057505607605
213,0.5741223096847534,0.9771636724472046,0.06210586428642273,0.6438526511192322,0.9669821858406067,0.0935157760977745
214,0.5711767077445984,0.9773218631744385,0.06141811981797218,0.6513318419456482,0.9660050272941589,0.1084425151348114
215,0.5428070425987244,0.9766170382499695,0.06317898631095886,0.6478735208511353,0.9671646952629089,0.09588170796632767
216,0.5358132123947144,0.974965512752533,0.0672229528427124,0.6251962184906006,0.9661963582038879,0.10200954228639603
217,0.5622205138206482,0.9774136543273926,0.06141841411590576,0.6322095990180969,0.965751051902771,0.10309925675392151
218,0.542145311832428,0.9757773876190186,0.06596538424491882,0.6489176750183105,0.964047908782959,0.12351512908935547
219,0.5482826828956604,0.9767162799835205,0.062266819179058075,0.6600181460380554,0.9657384157180786,0.11610755324363708
220,0.5513564944267273,0.9751176834106445,0.06631375849246979,0.6466471552848816,0.9643810391426086,0.12416164577007294
221,0.5209208130836487,0.9758834838867188,0.06500960141420364,0.6466863751411438,0.9671551585197449,0.10124848783016205
222,0.5548049807548523,0.9755102396011353,0.06536541134119034,0.6344738602638245,0.9662508964538574,0.11098649352788925
223,0.5439462661743164,0.9771179556846619,0.061510760337114334,0.6344137191772461,0.9660500884056091,0.10729128867387772
224,0.5568341016769409,0.9761024713516235,0.06410501152276993,0.6461455821990967,0.9655561447143555,0.11048554629087448
225,0.5458758473396301,0.9772123694419861,0.060826774686574936,0.6334291696548462,0.9638184905052185,0.12361406534910202
226,0.5534469485282898,0.9770219922065735,0.06261986494064331,0.6682522296905518,0.9668402075767517,0.1124553307890892
227,0.517850399017334,0.9765008687973022,0.06444486230611801,0.6316460967063904,0.9641883373260498,0.1259240210056305
228,0.546893298625946,0.9758486747741699,0.06381116062402725,0.6339067220687866,0.9667166471481323,0.10437168926000595
229,0.5500390529632568,0.9758234024047852,0.06632230430841446,0.6347177028656006,0.9626039266586304,0.12958967685699463
230,0.530322253704071,0.9777172207832336,0.06129837408661842,0.6736469864845276,0.9668340086936951,0.10788290947675705
231,0.5429493188858032,0.9758947491645813,0.06497728079557419,0.6493876576423645,0.9648765325546265,0.10511090606451035
232,0.5520496368408203,0.9762405157089233,0.06359266489744186,0.6550225615501404,0.9650163054466248,0.11712242662906647
233,0.5262925624847412,0.9769330620765686,0.06256988644599915,0.658242404460907,0.9651070833206177,0.12690319120883942
234,0.543684720993042,0.9760162234306335,0.06477665156126022,0.6517876982688904,0.9630435109138489,0.1271830052137375
235,0.5617319941520691,0.9766385555267334,0.06389068812131882,0.6497141122817993,0.966174304485321,0.11481686681509018
236,0.5470249652862549,0.9767669439315796,0.06243583932518959,0.6422509551048279,0.964702308177948,0.11876817047595978
237,0.5386196374893188,0.9759749174118042,0.0641430914402008,0.647610068321228,0.9662095904350281,0.113856740295887
238,0.5566838979721069,0.9760985374450684,0.06436093896627426,0.6541901230812073,0.9665070176124573,0.10280915349721909
239,0.5187218189239502,0.9760045409202576,0.06568652391433716,0.6575817465782166,0.9674504995346069,0.10512896627187729
240,0.5580518245697021,0.9764735698699951,0.06261194497346878,0.6535907983779907,0.9684274196624756,0.10538224875926971
241,0.5462865233421326,0.9764282703399658,0.06296805292367935,0.63968825340271,0.9616833925247192,0.13179682195186615
242,0.5261114835739136,0.9781982898712158,0.05978481471538544,0.6307995915412903,0.9688835740089417,0.08635450154542923
243,0.5482420921325684,0.9757576584815979,0.06489107757806778,0.652378261089325,0.9646196365356445,0.12133845686912537
244,0.5380387306213379,0.9761746525764465,0.06426431238651276,0.6242604851722717,0.9678496718406677,0.0940428376197815
245,0.5205504894256592,0.9770894050598145,0.06191299110651016,0.670120358467102,0.966948926448822,0.10333920270204544
246,0.5363386273384094,0.9753706455230713,0.06688930839300156,0.636262834072113,0.9644517302513123,0.1102108582854271
247,0.5219751000404358,0.9766995310783386,0.06410469859838486,0.6575765013694763,0.9685235619544983,0.09910661727190018
248,0.5450150370597839,0.9767628908157349,0.061996329575777054,0.6425025463104248,0.9637006521224976,0.11801017075777054
249,0.5321276783943176,0.9772042036056519,0.06112794578075409,0.6534160375595093,0.965739905834198,0.10905387997627258
