epoch,BIoU,acc,loss,val_BIoU,val_acc,val_loss
0,0.3909209966659546,0.7873598337173462,0.4339050054550171,0.17879295349121094,0.6884622573852539,0.9334593415260315
1,0.42973268032073975,0.8451617956161499,0.3246646225452423,0.22502806782722473,0.35343968868255615,1.0125072002410889
2,0.4338497221469879,0.8481602072715759,0.3160094916820526,0.22254090011119843,0.34449854493141174,1.2967312335968018
3,0.45777109265327454,0.854800820350647,0.30270490050315857,0.23785026371479034,0.30981460213661194,1.4774019718170166
4,0.47201210260391235,0.8516248464584351,0.30663639307022095,0.22899006307125092,0.3466954231262207,1.2791739702224731
5,0.480013906955719,0.8534961938858032,0.30168652534484863,0.2196536660194397,0.47395601868629456,1.167761206626892
6,0.4886167347431183,0.8636708855628967,0.28181326389312744,0.23580880463123322,0.5182731747627258,0.9103589653968811
7,0.46481654047966003,0.8571968078613281,0.29851076006889343,0.2687811255455017,0.6582393050193787,0.6467736959457397
8,0.4620988965034485,0.8626708984375,0.28558433055877686,0.3233478367328644,0.617388129234314,0.7540405988693237
9,0.4877023696899414,0.8599534630775452,0.2931864857673645,0.3751555383205414,0.7317979335784912,0.5974947810173035
10,0.42514654994010925,0.8367078900337219,0.3399007320404053,0.31459474563598633,0.7243406176567078,0.5716597437858582
11,0.43612372875213623,0.8463039398193359,0.31832724809646606,0.29313212633132935,0.5366435050964355,1.199103832244873
12,0.46436846256256104,0.861056923866272,0.28860118985176086,0.30031919479370117,0.7225009202957153,0.5408052206039429
13,0.48232313990592957,0.8590734004974365,0.29242390394210815,0.3294740617275238,0.5510509610176086,1.0189483165740967
14,0.4778194725513458,0.8650102615356445,0.2803160846233368,0.40388023853302,0.7423299551010132,0.4714345633983612
15,0.4851728081703186,0.8694480657577515,0.26920393109321594,0.4287235140800476,0.7763960957527161,0.4108736217021942
16,0.5015586614608765,0.8654118776321411,0.2803308665752411,0.4604302942752838,0.8321268558502197,0.32545116543769836
17,0.5054430365562439,0.8690143823623657,0.26844778656959534,0.4766167104244232,0.8143690228462219,0.3492490351200104
18,0.5182380676269531,0.8762592077255249,0.25629526376724243,0.5099330544471741,0.859868049621582,0.28471091389656067
19,0.5304426550865173,0.8797361850738525,0.25194546580314636,0.5227844715118408,0.8713939189910889,0.2636502981185913
20,0.5139606595039368,0.8775250911712646,0.24924154579639435,0.5216764807701111,0.867445707321167,0.26964032649993896
21,0.5277101993560791,0.8767406940460205,0.2555566430091858,0.5228162407875061,0.881705105304718,0.24815575778484344
22,0.5260480642318726,0.868926465511322,0.26749685406684875,0.5152592062950134,0.8835093975067139,0.24550378322601318
23,0.5207301378250122,0.8809173703193665,0.2448986917734146,0.5321741104125977,0.8852411508560181,0.2398596853017807
24,0.5318427681922913,0.8829230070114136,0.2419196218252182,0.530665397644043,0.8839533925056458,0.2412664145231247
25,0.53602135181427,0.8805734515190125,0.24525204300880432,0.5371516346931458,0.8768271803855896,0.25269588828086853
26,0.5546343326568604,0.8817328214645386,0.24224062263965607,0.5370219945907593,0.8851706385612488,0.24365149438381195
